text	prediction
RefugiadosViñetas Humor Crítica Ironía 	1
Nenhuma religião te salva do inferno. Somente a   	1
Depois a Damares é que é herege...  voltemosaoevangelho 	1
"Pois é, né...  : A imparcialidade da Veja me encanta."""""	1
Eletrobras terá até 2026 para devolverR$ 1,41 bi a fundo do setor  economia	0
  piada é tipo as que tu conta. 	1
"Td gira no interesse mesmo. A Igreja diz q carnaval é do capeta,  aí  uma escola vai homenagear N.S. O padre disse Deus está lá"" """	1
Economia: JBS é alvo de seis processos administrativos na CVM 	0
Causei tanta impressão na escola que nem os professores me reconhecem 	1
" afinal quem sou eu pra falar de paulo"" se é justamente um paulo que me tira o sono? """	1
Viajei para outro país de férias. Nossa que coincidência vc tbm né.  	1
e não é que existe leitor que quer ver heróis negros?   ://twitter.com/omelete/status/711020650664697857 …	1
o fim do mundo é depois de amanhã!!  Eeeeee!	1
Agora vem a inovadora tática do chuveirinho pra aproveitar a altura do Love... 	1
"Deve ser difícil começar a mentir e não saber a hora de parar. . Pior quando a mentira torna-se verdade"". ParTidoMitomaníaco"""	1
Dica pra vida!!!!  deboche defeitoouqualidade naovivosem 	1
Trump diz que EUA precisam melhorar infraestrutura, com mais investimentos  notícias Economia 	0
Que lindo el Dakar2016   	1
Dps de alguns meses voltei ao livro. O vilão é um padre cm a msma descrição do imperador palpatine. Tenho tanta criatividade. 	1
Rodrigo Caetano incompetente, vascaíno, trouxe mais um derrotado.   	1
A fala do PGR Janot, de que houve armação entre o advogado do Youssef e o PSDB praticamente colocada de lado. Pq será? 	1
Ah, o director de informação veio afinal lavar as mãos da notícia falsa transmitida pela TVI. Estou surpreendido. banif 	1
Que coincidência formidável.  Bazinga	1
Will Smith opressor...Como ele se atreve tamanho 2016 não aceitar beijo de um gay?HOMOFÓBICO... 	1
Mas é um injustiçado ...  	1
 faltou o espaço pro  pq no twitter agora tudo tem q especificar pq as pessoas não estão sabendo interpretar	1
E o Sport atual LÍDER do campeonato Brasileiro vai jogar o clássico contra o Santa Cruz amanhã sem ter REALIZADO UM TREINO COM BOLA.	1
Manifestantes pró-Dilma financiados com o próprio dinheiro do Petrolão. 	1
"Nunca leve homem à serio. Num mês fala que tá apaixonado por vc, no outro já está morrendo de amor""por outra.  apenasobservo"""	1
 finalmente algue que pensa igual eeu  	1
maxiiina, ele só é cuidadoso, como vc é maldoso...	1
Achá se presentará a declarar por el caso taladros Ultimo Economía 	0
SAKAHOMA NEWS já saiu!  Graças a   politica economia	0
Economia Jornal de Negócios - 2017-05-30 .twitter.com/SL57uwOour	0
Impressionado com a imparcialidade do jornalismo de  e . 	1
Vendo o jogo no Domingo, fiquei impressionado como o Márcio Araújo é bom de bola. 	1
Economia: Confiança do consumidor recua 2,7% em maio, diz CNI 	0
Está cá um calor ... 	1
Parabéns aos envolvidos..   	1
Paulo Lins fala sobre o PAC e a infraestrutura no Brasil no Blog do IBRE. Leia mais:  IBRE Economia 	0
nem que seja aos peixes! lrt 	1
ECONOMIACOM MEIRELLESO BRASIL TÁ BEM MAIS DE 3.8 MILHÕES DE DESEMPREGADOSÚLT/MÊS NO BRASILForaTEMERDiretasJÁ!	0
: vê, e ouvir, palestrante sem Graduação, e não trabalha; falando sobre trabalho  para quem está Graduado, e ou graduando-se!	1
Irlandesa Kerry compra fábrica goiana de produtos lácteos  Kerry BENAlimentos Lácteos Economia 	0
Boa tarde gente que acreditou no fim do mundo :)	1
Curto muito meu trampo  igreja imbecil iguaria ilegível importante	1
Só porque é rico, ela coitada, não tem dinheiro pra nada, a casa alaga e quando come feijão com arroz sente dor. HAHAHAHAHA  	1
Aliás, eu acho que esse assalto foi organizado pelo pessoal do Senador, só pra dizer que Campina tá perigosa... Nada a ver! Nan... 	1
Aldo rodou no MCTI e Dilma oferece pasta pra PMDB e PSB. Estão fazendo certinho... Parabéns! 	1
Se não fosse trágico...seria cômico  	1
Os cara que acha vc irônico so pq clasifica as pessoas da minha sala e do mundo 	1
Qualche giorno di ferie ce lo godiamo anche noi.Ve lo comunichiamo con ... come sempre :).twitter.com/2aiiCjJN91	1
Chuva! Começou o esquenta pro fim do mundo! ;)	1
Economia - EUROPA. [fonte: Estadão] 	0
Com saques do FGTS, Caixa deve atender 7,5 milhões de trabalhadores no sábado:  Noticias Politica Economia 	0
Tucanos recuam e dizem que reforma trabalhista vai continuar no Senado  economia	0
Eu simplesmente AMO a musica Destino desse besta - fera do Lucas Lucco. Irônia	1
Que tal  	1
Conheça o projeto londrino que visa estimular a Economia Criativa em São Paulo   Inovação Criatividade Economia 	0
irônia  eu solto no TwitterCriatividade  no InstagramStories No Facebook só observo	1
    O bilhete do Guardiola é coisa de gênio, já o do Rogério....  	1
Obrigado  pelo excelente serviço prestado!! 	1
Sim, é uma sátira. .	1
 Bah, não pode cair na boataria?!? É a ditadura do profissionalismo??? 	1
 ''uish'' Que macho eres. ironía	1
Melhor coisa do mundo é não conseguir dormir, e ter que acordar cedo no dia seguinte  	1
Preguiça**** KKKKKKKKKKKKKK TCHAU  	1
"Banco Central dos EUA indica ser apropriado"" novo aumento nas taxas de jurosEconomia TaxadeJuros FED"""	0
Governo fará novos leilões de aeroportos,diz ministro dos Transportes  economia	0
   Sana  al servizio del Nostro Calcio ... Grazie !	1
sim, só vc.. o hackerzão, o bastardo do Google, o sem estatística, o ibge fora do ar..  	1
A cada dia que passa cresce a confiança em Portugal.psporto ps porto economia confiança jornaldenegócios	0
Eu amo meu trabalho ( olha as guias) PauNoCuDoMarçal	1
Pularam na lina verde e o metrô ficou aquela b%$/ logo cedo. PALMAAAS PRA ESSA PESSOA! 	1
 //gente da melhor qualidade. 	1
Humrum, vai vendo as melhorias   	1
 para nós de humanas, qualquer 3 é um milhão... 	1
agora à terca , em matematica , temos duas professoras,  que maravilha 	1
O mito  	1
": Amo a Mana  LatinGrammyTNT """""	1
Para você que acredita em ''fim do mundo''. Está sim, é uma verdade. O inferno está na terra, tanta violência... http://t.co/jyT5o6jj	1
preocupa-se tanto comigo porra 	1
Me parto de risa  vipdirecto	1
 só falta acharem os culpados da barragem de mariana...mas 15 meses eh meio pouco né pq não 1 ano e 3 meses?  culpadadilma	1
Ole ! Sabeu com aprofundir en l'estigma envers la salut mental, enhorabona!  ignorància desinformació	1
Ah pow,nem é tão ruim assim 	1
RT @ZitaColorada: que fim do mundo o quê???? eu quero é meu findi em Caxias com a @KelenMuller e com a @Bia_Chiesa ! o/	1
Quase o tempo todo! HAHAHA     risos cômica  muitoeu morri éissoaí forteisso 	1
Pior foi o que mãe disse: Mulheres so deveriam sair com mulheres casadas! Eu disse: eh! Se fosse o marido so deixaria sair com ele! 	1
 Não dá spoiler porra!!! 	1
A noite feliz acabou aqui , talvez comece na hora q eu for dormir e orar , e esquecer tudo isso ! Boa Noite a Vocês Lindos e Lindas 	1
Maior Zara do país abre esta quinta-feira  economia portugal centrocomercialvascodagama	0
"Economia Centeno cita Galileu: a verdade é filha do tempo e não da autoridade""  Em """	0
    deu até medo agr 	1
Que  acontecia uma GUERRA dentro deLa e ela SORRIA....	1
andas a responder tão rápido...fuck 	1
É IMPRESSIONANTE COMO A IMPRENSA QUER QUE OS MELHORES JOGADORES SEJAM TITULARES? . RNSABEANALISARJOGOS	1
e essa APROPRIACAO CULTURAL das loiras ai em??!  kkk	1
Maninho esse brinco fica-te a matar xD atuamaninhaaserfofa 	1
exato, cara 	1
Produção industrial avança 0,6% no melhor abril desde 2013   Economia................	0
Etanol subiu em 10 Estados e no DF e caiu em 16 na semana passada  economia	0
INDICADORES DO PRIMEIRO TRIMESTRE DE 2017O GBLjeans apresenta dados...gbljeans economia 	0
Gente, é normal a pessoa ficar indecisa em artes cênicas e engenharia mecânica? É, né!? Afinal, são beeeeeeeeem parecidos. kkkkkkk 	1
RT @CollegeRock: Preparados para o fim do mundo??? http://t.co/w1t6szvZ	1
Parabéns a viatura VTR-001 do  que acha que pode se enfiar na frente dos outros carros. Estão dando ótimo exemplo! 	1
Apodi é mito kkkkk 	1
 sei nem quem sao... nem gosto das musicas... nem conheço as mscs  	1
Rede gLOBO dedica quase uma hora de transmissão as manifestações de hj...só gente linda...	1
Amei minha sobrancelhas top .	1
"aprendizado fofura do fim de semana: Não julgueis para não ser julgado"". julgarécrime"""	1
Proprio grasso Higuain JuvMil TimCup	1
Vou responder todo estudante meu assim agora: vc eh leigo. Menos , menos. MasterChefBR	1
Intercâmbio entre Bahia e Moçambique visa fortalecer agricultura  Economia 	0
Abril a começar mm bem... 	1
" queria o que? Onde vossa excelência estava com a cabeça quando aumentou nossas verbas auxiliatórias?"" É foda... """	1
   é pq nos últimos 30 anos era só alegria e timaços! Os últimos 3 anos foram os piores esqueci 	1
Buahaha   	1
Serio? Não tinha percebido TB  	1
 no me coneixes 	1
Economia: Balança comercial acumula superávit recorde de US$ 29 bilhões 	0
Torcida do grêmio gritando bixa quando o goleiro bate tiro de meta. KKKKKKKKKKKKKKKKKKKKKKKKKKKKKK, que 	1
É engraçado que quando a gente começa a estudar um pouco de Economia vemos a quantidade de m**** que algumas pessoas falam, sem saber...	0
Safra recorde alavanca PIB  ProduçãoAgropecuária Economia SafraRecorde PIB	0
Último tweet foi , tá? É melhor culpar a posição das estrelas no céu do q admitir q nossa existência é vazia e lógica alguma	1
 Oh!  és l'encarregada de ressuscitar el follet federalista. Em sembla q deixaré de ser indepe! 	1
Esto es realmente alarmante! economia Argentina	0
Bom dia! O fim do mundo tá bom por aqui, tá chovendo e a temperatura está deveras agradável :)	1
 so o jeito esquisito dele ja era motivo para ele nao ser ministro.( , , etc )	1
E é claro que a piada da Mangueira já se encontra na timeline... altacriatividade 	1
CHURRASCO COM CHIMARRÃO, FANDANGO, CARNE E MULHER. CATARINA E SEI LA O QUE TEM MAIS NO SUL POURRA  pracaralho	1
Achei bastante relevante as perguntas para os eleitores de São Paulo. rssqn … 	1
 Vê o que escrevi logo a seguir. 	1
Numa sociedade que se consome em sexo e cocaína há quem prefira o ébola. 	1
Impostômetro: Brasileiros já pagaram R$ 900 bilhões em impostos em 2017 → Economia SemCrise JdC JornaldosCanyons	0
Economia: Alta de preços internacionais beneficia balança comercial 	0
celio codo...nunca critiquei..so dava raiva 	1
Uau que surpresa! O DOM com duas estrelas Michelin 	1
Receita abre nesta quintaconsulta ao 1º lote de restituição  economia	0
 Video Mana Youtube Maná	1
 Twitter revoltado com a anistia ao caixa 2, tá nos TT. Agora vai! O gigante acordou!!!   AnistiaCaixa2NAO	1
Triste, mas nós precisamos de governo para resolver essa situação rapidamente; do contrário, vai demorar para melhorar! economia ficadica	0
     Só que a  já não é mais suficiente Queremos o Impeachment já	1
Alguém do jornalismo falou em bônus econômico com Dilma fora. Não lembro quem  	1
Malafaia também pediu?  	1
Chegou a hora da America saber quem são Pimpão e Sassá. 	1
Dilma Rousseff 13 vou votar porquê o partido dela é honesto demais....kkkkkkk  	1
É um pouco dificiel, dizer oy a quem a gente sabe que está magoado/a com a gente.... É um pouco de 	1
 achas!? Vai ser tão fixe ler os maias... lês aquilo em dois dias ;)  	1
Agências da Caixa abrem hoje para saque da conta inativa do FGTS  economia	0
Chama o Dimas... ~apagar~  	1
Rapaz! O Zé Dirceu foi preso de novo. Injustiçado! 	1
Acordar cedo é lindoo! 	1
De homogênicas! selfie lookdodia combinação  despojadasbarradasnobailedavogue… 	1
Que Arthur meloso, grudento, credo!  TotalmenteDemais	1
Gravação de mais um vídeo do canal  foi na  .Segunda feira vídeo no canal dos… 	1
Apresentadora do esquenta, no tela quente humorlyrics	1
que chuuu 	1
Parabéns  por cumprir o que fala e começar a stream às 18h! 	1
Eu sou uma piada interna feita por quem não tem senso de humor topaz 	1
Tem que parar esse negócio do time comer feijoada no intervalo,  é muito pesado, por isso o time não corre o segundo tempo! 	1
Mas o dólar não é mais importante?  	1
DESEMPENHO: Paraná reduz despesas e aumenta investimentos em 35% no quadrimestre Economia paraná desempenho...	0
Não acredito que aturei Val,Bruninho,Feijão, por que queriam jogar pra torcida, lamentável 	1
Matemática A...como eu te amo  	1
Opa! E a boa notícia do dia é que não vai ter ajuste da tabela do IR!!  	1
Deus é o rei  :-D 	1
Se le ve feliz al chaval ChesterInLove asexual 	1
não vai acontecer pq sabemos q a cbf mandaria jogar até se fosse em são sebastião do caí mas fica aí um cenário em tom de 	1
 ahahahah lo so  portamivia	1
Sim, claro. Eu e o Stuu namoramos tipo, há muito tempo. Desde sempre, sabe? Inclusive traia meu ex com ele! 	1
"So nao gosto da corrupcao do petê"" ""...do petê""""...DO PETÊ""fuiclara """	1
 É, era bom viver no período feudal... 	1
 agradecendo a atenção dispensada acerca da minha reclamação.  Loja super preocupada com seus clientes. SQN  mode on.	1
Não há melhor momento do que hoje para deixar pra amanhã o que você não vai fazer nunca. 	1
Entretanto, no Brasil, confirma-se aquilo que eu já suspeitava. A carne é fraca.brasilcarnefraca	1
ta pouco frio 	1
Que vida mas dura... (3).Viñetas Humor Crítica Ironía 	1
mulher não tinha nem que estar lendo quirida, tem que ir lá esquentar a barriga no fogão e esfriar no tanque! 	1
E nota-se muito que estas arrependido 	1
Hoje é tudo a celebrar a comer caril 	1
 sem vcs a humanidade não existiria obrigado, precisamos nos tratar  mesmo, SQN ironía	1
A cada 6 meses? Nossa, os caras ficam lá esse tempo todo? Que preparo invejável!	1
Ironia é o melhor jeito de levar a vida, não mesmo ?    noite boanoite top rs… 	1
Olimpíadas Judaica na Alemanha, 70 anos após o Holocausto....Vitória dos tempos modernos.	1
olvido 	1
Oxente cadê o nosso Salvador da pátria  Temer rsrs   	1
 Pronto Ironía (Vídeo Oficial) de  Tercer sencillo de CamaIncendiada. 	1
Esses adolescentes que passam no vestibular e não sabem se comportar pela manhã me enchem de bom humor.  MorramTodos Silences	1
"hahaha tem que usar ironia"" pra ser compreendido ... sujeito """	1
Isso é coisa de esquerdista. Certo faz o Dória ao eliminar as bikes da cidade () para dar lugar aos carros	1
Não tem problema q o novo prefeito seja elitista, desde q ele venda td e nos livre do problema de ter responsabilidade, cruzes. 	1
parece preconceito com pessoal de 89 	1
Eu me divirto, que tem gente realmente preocupada comigo, e meu ship Pauniel. , prazer	1
Partiu, Brasília..de novo. Nem tô com medo de voar, ainda mais depois desse evento do avião da Tam.  	1
, quando  serve alla divulgazione scientifica!   scienza	1
É que os Charqueadenses estão em um nível elevado de percepção do mundo, por isso a aldeia é tão evoluída! 	1
Aí ó, já começou a onda esquerdista! Salvem-se quem puder!!!!  	1
Tranquilo. Aqui no Rio vai ter Olimpíadas. É isso que importa. 	1
Eleições altamente democráticas. Ele foi legítimamente eleito.  	1
Que bonito todo. ironía	1
Time já tá ótimo e o clima dos jogadores tá demais. Todos felizes.  calado é  um poeta 	1
"Economia Governo anuncia novas obras feitas com os pés assentes no chão""  Em """	0
Mais de 300 prefeituras gaúchas paralisam atividades sexta, não haverá policiais para repreender manifestanto  	1
olha, só a  topou a remodelação governamental! Economia 	0
